,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
as_falsa_impresso_1,-0.12341421097517014,0.04734056442975998,0.03489845246076584,-0.06712870299816132,-0.013884524814784527,-0.030157770961523056,0.04808676615357399,-0.07508726418018341,0.10002125054597855,-0.05042296275496483,0.25173017382621765,-0.02414524368941784,-0.2915348410606384,-0.12493517249822617,0.05812636762857437,0.06503122299909592,-0.05814947560429573,-0.14713692665100098,0.012455468997359276,-0.04692213609814644,0.05279616266489029,-0.03467594087123871,0.027020493522286415,0.09130579978227615,-0.12588278949260712,-0.31743502616882324,-0.12671615183353424,-0.08110853284597397,-0.031136613339185715,-0.13345743715763092,0.014692663215100765,0.10257254540920258,-0.12375253438949585,-0.00859634205698967,0.026455460116267204,0.1493012011051178,0.009070359170436859,-0.032518256455659866,0.2498195320367813,0.0069635044783353806,-0.11700958758592606,-0.04152704402804375,0.07450367510318756,0.3113535940647125,0.11661921441555023,0.0022390163503587246,0.06695395708084106,0.045168086886405945,0.09002111852169037,-0.24279657006263733,0.07705538719892502,0.1076761782169342,0.1935785412788391,0.03721043840050697,0.052495189011096954,-0.16328325867652893,-0.004446141421794891,0.09281086921691895,-0.21070274710655212,0.13066692650318146,-0.008620024658739567,-0.1294003129005432,-0.046465154737234116,0.001657926244661212,0.22339503467082977,0.08523628115653992,-0.1654055118560791,-0.11944488435983658,0.12478747218847275,-0.14961226284503937,-0.025446057319641113,0.1495077759027481,-0.1294517070055008,-0.1991666853427887,-0.14518336951732635,0.11820521950721741,0.36588120460510254,0.10496608167886734,-0.19462499022483826,0.047476962208747864,-0.09431251138448715,-0.09612075239419937,0.0006829468766227365,0.0886942446231842,-0.007138626649975777,0.03434373065829277,-0.16800299286842346,0.0471062995493412,0.21119751036167145,-0.022203650325536728,-0.02010812982916832,0.2454981803894043,0.003172081895172596,0.09626398980617523,0.0201168954372406,0.06352785229682922,-0.05735895782709122,0.027195440605282784,-0.06659939885139465,-0.009638053365051746,0.036812007427215576,-0.14445972442626953,-0.015739377588033676,0.03486829623579979,-0.20698361098766327,0.1578001081943512,-0.013880470767617226,-0.012129654176533222,-0.044448092579841614,-0.00022969732526689768,-0.08596620708703995,-0.01754620485007763,0.11196296662092209,-0.365507036447525,0.13299475610256195,0.1793082058429718,-0.0077854422852396965,0.1390552818775177,0.01776883378624916,0.0525246188044548,0.11318163573741913,-0.08637714385986328,-0.11318069696426392,-0.06961888819932938,0.03674007207155228,-0.008363122120499611,0.028622597455978394,0.015934724360704422
as_falsa_impresso_2,-0.12129560112953186,0.06060408055782318,0.03727343678474426,-0.06536270678043365,0.004807313904166222,-0.04926498234272003,0.02911275252699852,-0.0889337956905365,0.09706343710422516,-0.049618203192949295,0.28485509753227234,-0.028491400182247162,-0.2874103784561157,-0.14342425763607025,0.07223407924175262,0.06615115702152252,-0.05386729538440704,-0.1476207673549652,0.017568137496709824,-0.06400442868471146,0.048375826328992844,-0.04878409206867218,0.0002940300037153065,0.08239671587944031,-0.13047479093074799,-0.31650757789611816,-0.13223570585250854,-0.10082177072763443,-0.025938868522644043,-0.13224735856056213,0.006607822608202696,0.07562065869569778,-0.13020704686641693,-0.010626276955008507,0.025294333696365356,0.13909946382045746,0.011392585933208466,-0.03306424617767334,0.23444361984729767,-0.009370235726237297,-0.09512262791395187,-0.04283542558550835,0.06202135607600212,0.28393444418907166,0.1278994232416153,0.010856044478714466,0.09252188354730606,0.025987960398197174,0.08048342913389206,-0.22134636342525482,0.0831422358751297,0.10604171454906464,0.19441841542720795,0.04622945934534073,0.05805281177163124,-0.18136684596538544,-0.023311834782361984,0.07678438723087311,-0.2072182595729828,0.11188164353370667,-0.014112213626503944,-0.09713394939899445,-0.0586809478700161,0.013789992779493332,0.26580941677093506,0.1016862541437149,-0.1758161038160324,-0.10104057192802429,0.16120871901512146,-0.14838875830173492,-0.01944417506456375,0.13351379334926605,-0.12995301187038422,-0.1923999935388565,-0.14729005098342896,0.1274520754814148,0.37985557317733765,0.09369742125272751,-0.21712246537208557,0.05629325658082962,-0.12182728201150894,-0.08111779391765594,0.009339738637208939,0.06813402473926544,-0.008544567972421646,0.03549404814839363,-0.15908727049827576,0.03595452755689621,0.22057412564754486,-0.017334338277578354,-0.016920246183872223,0.2278149127960205,-0.007639892399311066,0.09617403149604797,0.03841667249798775,0.06207159161567688,-0.0473163016140461,-0.0035415273159742355,-0.045005541294813156,-0.02419542893767357,0.03591986745595932,-0.1430545151233673,-0.02279658615589142,0.04778096452355385,-0.20286999642848969,0.1580500602722168,-0.0008442872203886509,-0.004001470748335123,-0.05134602636098862,0.02370366081595421,-0.060020606964826584,-0.029102282598614693,0.10805576294660568,-0.3726194202899933,0.1503908634185791,0.15727132558822632,-0.02589309960603714,0.1512853503227234,-0.0006137480959296227,0.07323455810546875,0.09452427923679352,-0.09832128137350082,-0.10873891413211823,-0.07660672068595886,0.01222020760178566,0.009429478086531162,0.03788550943136215,0.022775983437895775
as_falsa_impresso_3,-0.12476959079504013,0.05356983840465546,0.033697597682476044,-0.06932882219552994,-0.013697671703994274,-0.03403315320611,0.040997810661792755,-0.07480479776859283,0.10410244762897491,-0.055796317756175995,0.24689032137393951,-0.03119688108563423,-0.29204872250556946,-0.12512344121932983,0.05481201782822609,0.06424035131931305,-0.06941483914852142,-0.148780956864357,0.025331659242510796,-0.051925476640462875,0.06031845510005951,-0.04198746755719185,0.012073034420609474,0.08454815298318863,-0.13401475548744202,-0.32023996114730835,-0.13057279586791992,-0.09252984821796417,-0.02344873920083046,-0.13282452523708344,0.011002134531736374,0.10082719475030899,-0.12295892089605331,-0.006670920178294182,0.0276792012155056,0.15116707980632782,0.01915867254137993,-0.025227423757314682,0.24295426905155182,0.005815290845930576,-0.10753730684518814,-0.04449664056301117,0.06494873762130737,0.3048287630081177,0.11595550179481506,0.012514811009168625,0.07216448336839676,0.03992432728409767,0.0967404842376709,-0.2324683666229248,0.06841769814491272,0.11360114812850952,0.1969403773546219,0.036457061767578125,0.059354864060878754,-0.16526782512664795,-0.002624187618494034,0.08348076790571213,-0.22221946716308594,0.12296242266893387,-0.006418958306312561,-0.12411657720804214,-0.04993053525686264,0.00917013082653284,0.23091529309749603,0.08790124207735062,-0.15914681553840637,-0.11120938509702682,0.1493881344795227,-0.15227653086185455,-0.01598471961915493,0.13828140497207642,-0.1255524754524231,-0.19468429684638977,-0.13307417929172516,0.1151985451579094,0.3658495843410492,0.1116662323474884,-0.19323188066482544,0.056369490921497345,-0.0933697298169136,-0.08932139724493027,0.013284089043736458,0.07905308157205582,-0.017159752547740936,0.040366776287555695,-0.16016243398189545,0.049173250794410706,0.2059086412191391,-0.0242752842605114,-0.00891859084367752,0.23164838552474976,-0.0005612056702375412,0.09772574156522751,0.029045140370726585,0.048707522451877594,-0.05885181203484535,0.021761026233434677,-0.059612102806568146,-0.012066025286912918,0.0405619814991951,-0.14837227761745453,-0.010932877659797668,0.03754068911075592,-0.20038092136383057,0.14502285420894623,-0.01738612912595272,-0.018569424748420715,-0.05698217824101448,0.006105231586843729,-0.07952877134084702,-0.019129544496536255,0.11234340816736221,-0.3666191101074219,0.13727542757987976,0.17457269132137299,-0.03273136168718338,0.14230014383792877,0.009153394959867,0.059465620666742325,0.10783316940069199,-0.09418918937444687,-0.10849523544311523,-0.07694702595472336,0.03525509685277939,-0.0049856118857860565,0.02962491288781166,0.004350258037447929
as_falsa_impresso_4,-0.1262616068124771,0.039731331169605255,0.043090805411338806,-0.05663440376520157,-0.020935332402586937,-0.030254986137151718,0.045633770525455475,-0.07015681266784668,0.10535374283790588,-0.06199032440781593,0.2512386441230774,-0.02909335494041443,-0.29610759019851685,-0.11190382391214371,0.04256273806095123,0.06674566119909286,-0.05063411965966225,-0.14741791784763336,0.01524701900780201,-0.03693610429763794,0.04098259285092354,-0.04670209437608719,0.018619989976286888,0.09025056660175323,-0.1168547123670578,-0.3246033489704132,-0.1333693265914917,-0.07482941448688507,-0.020855136215686798,-0.13915881514549255,0.005400113761425018,0.10535229742527008,-0.1296224445104599,-0.013230258598923683,0.016543593257665634,0.14429320394992828,0.011585507541894913,-0.02417917177081108,0.253103107213974,0.011466330848634243,-0.12030080705881119,-0.0312926359474659,0.07076115161180496,0.3146895170211792,0.11431597173213959,0.011057639494538307,0.0709342509508133,0.0421278141438961,0.08768545836210251,-0.24627327919006348,0.09335839748382568,0.10977876931428909,0.20112593472003937,0.03441152349114418,0.05175017565488815,-0.1739349216222763,-0.014869820326566696,0.0959915816783905,-0.20329967141151428,0.15889310836791992,0.0034086364321410656,-0.1159767135977745,-0.050525687634944916,0.012013549916446209,0.22227881848812103,0.09245157986879349,-0.15767264366149902,-0.12873142957687378,0.14360079169273376,-0.15597550570964813,-0.010644400492310524,0.14605313539505005,-0.12308105081319809,-0.204517662525177,-0.12761130928993225,0.13018116354942322,0.35797086358070374,0.11100506037473679,-0.1949325054883957,0.057905059307813644,-0.09539289772510529,-0.09750475734472275,0.0027541914023458958,0.08594546467065811,-0.0036310143768787384,0.030843161046504974,-0.1650390326976776,0.041376423090696335,0.21277789771556854,-0.013109026476740837,-0.0125699732452631,0.2512085735797882,0.0020256200805306435,0.08363880962133408,0.02477174811065197,0.05654371902346611,-0.06254106014966965,0.02671412006020546,-0.07570275664329529,-0.017377842217683792,0.04371226206421852,-0.14785000681877136,-0.018033722415566444,0.024008963257074356,-0.2048240751028061,0.16080622375011444,-0.022653724998235703,-0.0036568790674209595,-0.03579525649547577,0.00637440849095583,-0.09317190945148468,-0.01404594536870718,0.12243862450122833,-0.361433744430542,0.15112274885177612,0.16670140624046326,-0.0052888463251292706,0.13524129986763,0.03238416835665703,0.05996621772646904,0.13331107795238495,-0.08605977892875671,-0.10883462429046631,-0.07289613038301468,0.03481334075331688,-0.02143518626689911,0.02779405191540718,0.021888207644224167
as_falsa_impresso_5,-0.11793982982635498,0.0681917667388916,0.039368968456983566,-0.06128878891468048,0.002712748944759369,-0.04231402277946472,0.05358714237809181,-0.0911017656326294,0.11660671979188919,-0.04975435882806778,0.3032227158546448,-0.02424433082342148,-0.27062541246414185,-0.1185135766863823,0.08356640487909317,0.061637140810489655,-0.06052528694272041,-0.14472250640392303,-0.005631003528833389,-0.05083342269062996,0.03235800564289093,-0.054074421525001526,0.016656285151839256,0.09509919583797455,-0.12432681769132614,-0.3122893273830414,-0.133274108171463,-0.09042610228061676,0.02067049778997898,-0.13828754425048828,0.008215914480388165,0.07555819302797318,-0.15167997777462006,0.0024707242846488953,-0.0003580218181014061,0.1267312467098236,0.020008061081171036,-0.03085343912243843,0.2322254329919815,-0.0017739655449986458,-0.12916915118694305,-0.028100088238716125,0.048401132225990295,0.2945275604724884,0.1402348279953003,-0.020938077941536903,0.08849293738603592,0.020262550562620163,0.0540749616920948,-0.20617401599884033,0.12609237432479858,0.0937238335609436,0.20041923224925995,0.047590188682079315,0.041841838508844376,-0.19624507427215576,-0.04252350330352783,0.08491689711809158,-0.1870882213115692,0.1345023810863495,0.016457408666610718,-0.08450409024953842,-0.04340093582868576,0.014045240357518196,0.27675890922546387,0.11261367797851562,-0.1826053261756897,-0.1253584772348404,0.14092175662517548,-0.14173054695129395,-0.01436544954776764,0.1435101181268692,-0.139057457447052,-0.1790541261434555,-0.17054253816604614,0.14576619863510132,0.3836737275123596,0.0800631120800972,-0.23149459064006805,0.061464354395866394,-0.14749225974082947,-0.08214394748210907,0.0014430317096412182,0.0997082069516182,-0.010046299546957016,0.046844687312841415,-0.16812482476234436,0.04348684102296829,0.2164461463689804,-0.005915199406445026,-0.03766835853457451,0.24400250613689423,-0.019630474969744682,0.07322144508361816,0.028951212763786316,0.06879127025604248,-0.05654517188668251,-0.014984858222305775,-0.05516200512647629,-0.0438067652285099,0.01533600501716137,-0.13254092633724213,-0.04637914150953293,0.054161377251148224,-0.2118740975856781,0.18686413764953613,0.015579571947455406,0.012429741211235523,-0.03364101052284241,0.030124453827738762,-0.05109100043773651,-0.03152859956026077,0.11152837425470352,-0.3764049708843231,0.16831618547439575,0.137142613530159,0.01390794850885868,0.14675098657608032,0.013740002177655697,0.08154068887233734,0.10305874794721603,-0.07328439503908157,-0.10220735520124435,-0.036325644701719284,0.013570372015237808,-0.011433841660618782,0.051778052002191544,0.049160610884428024
as_falsa_impresso_6,-0.13023340702056885,0.05952358618378639,0.04022970050573349,-0.07013203203678131,-0.0069348616525530815,-0.051105450838804245,0.03105701319873333,-0.08754129707813263,0.10169360041618347,-0.049290675669908524,0.2757285535335541,-0.033900775015354156,-0.279683917760849,-0.14085125923156738,0.06809430569410324,0.06828388571739197,-0.0653933733701706,-0.14609459042549133,0.01435321569442749,-0.060851581394672394,0.058728840202093124,-0.042662885040044785,0.005539129488170147,0.082654669880867,-0.14305151998996735,-0.3108813166618347,-0.12842229008674622,-0.10542929917573929,-0.020203832536935806,-0.13492418825626373,0.015137582086026669,0.09319635480642319,-0.13028918206691742,-0.015752019360661507,0.020853940397500992,0.15926776826381683,0.01792457327246666,-0.021529097110033035,0.22317932546138763,-0.010202141478657722,-0.11867041140794754,-0.042383644729852676,0.07075934112071991,0.28618142008781433,0.12694047391414642,0.009391129948198795,0.08962223678827286,0.02735932171344757,0.07915666699409485,-0.21489651501178741,0.07675106078386307,0.09776778519153595,0.20161491632461548,0.04834550619125366,0.05466539040207863,-0.1851438283920288,-0.017211513593792915,0.07546158134937286,-0.20778927206993103,0.11350840330123901,0.0014428682625293732,-0.10721681267023087,-0.04808620363473892,0.019525056704878807,0.2600080668926239,0.09483006596565247,-0.1764199286699295,-0.10579695552587509,0.15767063200473785,-0.1485467106103897,-0.027383627369999886,0.14765460789203644,-0.12775810062885284,-0.18226489424705505,-0.16057516634464264,0.112531378865242,0.38370317220687866,0.07698830962181091,-0.21173027157783508,0.04889999330043793,-0.11863891780376434,-0.08289752155542374,0.00538873253390193,0.0862288773059845,-0.006082290783524513,0.04454633966088295,-0.15881721675395966,0.03730830177664757,0.2188873291015625,-0.023044850677251816,-0.012004761025309563,0.22495462000370026,0.002492615021765232,0.10064316540956497,0.029449794441461563,0.06573746353387833,-0.05220625922083855,0.006620367057621479,-0.04627087339758873,-0.016563119366765022,0.025778528302907944,-0.14084556698799133,-0.02770848385989666,0.042725201696157455,-0.19565661251544952,0.16408130526542664,0.006116499193012714,-0.002974412404000759,-0.060592494904994965,0.021049657836556435,-0.059062451124191284,-0.026055824011564255,0.11346679925918579,-0.3718143105506897,0.1469925194978714,0.16905894875526428,-0.022917846217751503,0.14711424708366394,0.010372428223490715,0.07095621526241302,0.09945230931043625,-0.09291765093803406,-0.11273769289255142,-0.0683746412396431,0.01745406538248062,-0.011470823548734188,0.032963503152132034,0.025226740166544914
as_falsa_impresso_7,-0.12748605012893677,0.05282140523195267,0.03750556334853172,-0.07417883723974228,-0.008081508800387383,-0.04866698011755943,0.04095789045095444,-0.07567472010850906,0.09649714827537537,-0.04643506556749344,0.25817766785621643,-0.035232119262218475,-0.28735730051994324,-0.13902446627616882,0.0662979707121849,0.07388284802436829,-0.07124858349561691,-0.14865753054618835,0.013492928817868233,-0.05965784937143326,0.057493336498737335,-0.04147076979279518,0.007149576209485531,0.07874724268913269,-0.13972418010234833,-0.31519633531570435,-0.1252155900001526,-0.10325483232736588,-0.01729607954621315,-0.12646789848804474,0.011604037135839462,0.09559961408376694,-0.12569814920425415,-0.012682057917118073,0.028683137148618698,0.15174877643585205,0.03187689185142517,-0.028823377564549446,0.23046770691871643,-0.004892825148999691,-0.11354230344295502,-0.04749981313943863,0.06781348586082458,0.2930888235569,0.12042713165283203,0.011777406558394432,0.08877059072256088,0.03139887750148773,0.09310773760080338,-0.21596239507198334,0.06575623899698257,0.09939771890640259,0.18996074795722961,0.03899820148944855,0.05709388852119446,-0.16782984137535095,-0.0023035630583763123,0.0787622481584549,-0.22551468014717102,0.11173200607299805,0.0034745149314403534,-0.10917344689369202,-0.04711105301976204,0.007654691580682993,0.24870631098747253,0.08493709564208984,-0.1724317967891693,-0.1043214425444603,0.1567043960094452,-0.15493611991405487,-0.018031349405646324,0.13419312238693237,-0.12711158394813538,-0.17555436491966248,-0.15929850935935974,0.10561490058898926,0.3772019147872925,0.09085477888584137,-0.20122605562210083,0.04753628745675087,-0.10343511402606964,-0.0838109627366066,0.020746510475873947,0.08436709642410278,-0.015053996816277504,0.04453228414058685,-0.15767593681812286,0.0405275821685791,0.21796366572380066,-0.01935485564172268,-0.0063782017678022385,0.22204306721687317,0.002914818935096264,0.09329681098461151,0.028066493570804596,0.0642394945025444,-0.05454801023006439,0.009861486963927746,-0.04113762080669403,0.00043161679059267044,0.028968870639801025,-0.1516391634941101,-0.01507200300693512,0.04729168489575386,-0.19177398085594177,0.14587868750095367,-0.009271284565329552,-0.005990385543555021,-0.06258783489465714,0.018588615581393242,-0.06301648914813995,-0.031851742416620255,0.10521399974822998,-0.36192557215690613,0.1319267600774765,0.17638280987739563,-0.036303672939538956,0.13477815687656403,-0.0016819220036268234,0.07201723009347916,0.09081245213747025,-0.08810228109359741,-0.11213159561157227,-0.07637085765600204,0.02159738540649414,-0.008539095520973206,0.03576451912522316,0.016771763563156128
as_falsa_impresso_8,-0.12836162745952606,0.04948849976062775,0.03821675851941109,-0.06486519426107407,-0.007213447242975235,-0.04256235435605049,0.04102357104420662,-0.07762600481510162,0.1106271967291832,-0.055465638637542725,0.250345379114151,-0.025694603100419044,-0.28729185461997986,-0.1240803524851799,0.05035948008298874,0.06915505230426788,-0.06279062479734421,-0.14500850439071655,0.020789165049791336,-0.05227195844054222,0.049295421689748764,-0.04537956044077873,0.020032834261655807,0.09874407202005386,-0.12270073592662811,-0.31885072588920593,-0.1330927312374115,-0.08972392976284027,-0.03220098838210106,-0.14069542288780212,0.007531844079494476,0.0992266833782196,-0.12734940648078918,-0.010832557454705238,0.018638603389263153,0.14816328883171082,0.016848772764205933,-0.02475007250905037,0.247702494263649,0.007056702859699726,-0.11249008029699326,-0.04124867916107178,0.07240024209022522,0.3049023449420929,0.11399852484464645,0.009243814274668694,0.07468125969171524,0.04173926264047623,0.09398654103279114,-0.22848567366600037,0.08404354006052017,0.1069096103310585,0.19999025762081146,0.034416139125823975,0.052318017929792404,-0.17010177671909332,-0.011868312954902649,0.08601300418376923,-0.20576876401901245,0.13072575628757477,-0.0012274803593754768,-0.1220472976565361,-0.0597371831536293,0.018550578504800797,0.22342471778392792,0.09748132526874542,-0.1547672599554062,-0.12426821887493134,0.14289140701293945,-0.15503746271133423,-0.02000429481267929,0.14079566299915314,-0.12260088324546814,-0.19537316262722015,-0.13173224031925201,0.12166807055473328,0.3600890338420868,0.09777694940567017,-0.1934957057237625,0.06012488901615143,-0.10060398280620575,-0.09651646763086319,0.0024209844414144754,0.08183172345161438,-0.011483123525977135,0.042398422956466675,-0.16343426704406738,0.045907098799943924,0.20909428596496582,-0.016901277005672455,-0.00852049421519041,0.23229363560676575,0.0012724874541163445,0.09119142591953278,0.02574819326400757,0.05257701501250267,-0.05832480639219284,0.032595522701740265,-0.06601624190807343,-0.012388440780341625,0.042843762785196304,-0.140694260597229,-0.021887991577386856,0.02118619531393051,-0.21377836167812347,0.15439043939113617,-0.010330785065889359,-0.01816665381193161,-0.0484844408929348,0.010580151341855526,-0.0888633280992508,-0.018565744161605835,0.1156156063079834,-0.3626925051212311,0.14415475726127625,0.171405628323555,-0.016306649893522263,0.14378900825977325,0.01612163335084915,0.062464889138936996,0.12107733637094498,-0.09223814308643341,-0.10944860428571701,-0.07240410894155502,0.03996022790670395,-0.009182987734675407,0.02784152701497078,0.014202605932950974
as_falsa_impresso_9,-0.12021921575069427,0.05163290351629257,0.041775643825531006,-0.06266242265701294,0.007128475233912468,-0.07152421027421951,0.04189642518758774,-0.062225788831710815,0.0973331481218338,-0.04737682640552521,0.2638511061668396,-0.01920258440077305,-0.26429471373558044,-0.14907553791999817,0.08643565326929092,0.058434177190065384,-0.07036842405796051,-0.15216924250125885,0.013307590037584305,-0.06989297270774841,0.06688923388719559,-0.023358529433608055,0.01701224222779274,0.0684487447142601,-0.1373017132282257,-0.31240350008010864,-0.11357356607913971,-0.12495490908622742,-0.0013988278806209564,-0.1195572167634964,0.02807481959462166,0.0970609039068222,-0.13369223475456238,-0.010330654680728912,0.020631536841392517,0.14687108993530273,0.03956088051199913,-0.015914268791675568,0.22643393278121948,-0.006415689364075661,-0.1346028745174408,-0.053611427545547485,0.06261742860078812,0.28310152888298035,0.13033394515514374,0.012658830732107162,0.0800696313381195,0.036229103803634644,0.09435684978961945,-0.2113131880760193,0.07418882101774216,0.09325581043958664,0.19075670838356018,0.047064900398254395,0.05100783333182335,-0.1811143010854721,-0.00040470901876688004,0.06040666252374649,-0.2277621477842331,0.10256939381361008,-0.0020032902248203754,-0.10863207280635834,-0.036032482981681824,0.018195757642388344,0.26212364435195923,0.07714349776506424,-0.1701948195695877,-0.09542769193649292,0.1595115065574646,-0.16704398393630981,-0.02641816809773445,0.15443509817123413,-0.12289443612098694,-0.15933509171009064,-0.16411100327968597,0.09673760831356049,0.3714926540851593,0.07043316960334778,-0.19197440147399902,0.056341104209423065,-0.11908461153507233,-0.0806138664484024,0.008737146854400635,0.08975759893655777,-0.016209442168474197,0.05702105909585953,-0.1562500298023224,0.022129252552986145,0.22480140626430511,-0.012970239855349064,-0.01682007499039173,0.22308240830898285,-0.006545485928654671,0.10861706733703613,0.03474832698702812,0.05958390608429909,-0.0452762097120285,-0.003581149037927389,-0.03993446007370949,-0.007891909219324589,0.009213179349899292,-0.16177009046077728,-0.03608180209994316,0.04612052068114281,-0.202448308467865,0.15637822449207306,-0.001982790185138583,0.007654156535863876,-0.06054933741688728,0.03022179938852787,-0.042948730289936066,-0.0332619734108448,0.099860280752182,-0.3522984981536865,0.15247803926467896,0.1715807169675827,-0.019877849146723747,0.1503651738166809,-0.0025368984788656235,0.07229054719209671,0.07156340777873993,-0.09992759674787521,-0.1289946287870407,-0.06950774788856506,0.014388135634362698,-0.011478697881102562,0.03342301771044731,0.031066831201314926
as_falsa_impresso_10,-0.11898878216743469,0.08002666383981705,0.0367925651371479,-0.08000906556844711,-0.011571740731596947,-0.020477166399359703,0.056048206984996796,-0.0905010923743248,0.13056209683418274,-0.03913564234972,0.28953641653060913,-0.03399091958999634,-0.28817445039749146,-0.10534581542015076,0.06068990007042885,0.06646669656038284,-0.07358948886394501,-0.16066071391105652,-0.00687955878674984,-0.026028063148260117,0.06183785945177078,-0.04511306807398796,0.016539139673113823,0.08379797637462616,-0.12830206751823425,-0.3182699680328369,-0.13017374277114868,-0.07107765227556229,0.025599034503102303,-0.15250204503536224,0.014785008504986763,0.057554587721824646,-0.15502972900867462,-0.011731244623661041,0.003709409385919571,0.13715706765651703,0.016070371493697166,-0.05346482992172241,0.2305767983198166,0.012531612068414688,-0.13781648874282837,-0.03347425162792206,0.06218793988227844,0.29591721296310425,0.13379716873168945,0.0028326399624347687,0.07191819697618484,0.017081189900636673,0.05369700491428375,-0.22871029376983643,0.11434690654277802,0.08934491872787476,0.20966313779354095,0.04504638910293579,0.05158847197890282,-0.18786849081516266,-0.032399166375398636,0.07570282369852066,-0.20599709451198578,0.13490188121795654,0.022878378629684448,-0.0846056342124939,-0.03862328827381134,-0.0089719844982028,0.2492261379957199,0.10043329745531082,-0.17643149197101593,-0.12511137127876282,0.13096049427986145,-0.14585810899734497,-0.03447338193655014,0.14208519458770752,-0.12034843116998672,-0.170654296875,-0.18813921511173248,0.10108417272567749,0.3925132751464844,0.08805344998836517,-0.2265159636735916,0.03845894709229469,-0.12406222522258759,-0.07903461903333664,-0.003221094375476241,0.094989113509655,-0.008528312668204308,0.05117013305425644,-0.17879648506641388,0.040148258209228516,0.2121639996767044,-0.012432372197508812,-0.04374687373638153,0.24765104055404663,-0.009354250505566597,0.08794295787811279,0.018975526094436646,0.08462215960025787,-0.06047426164150238,-0.0033782972022891045,-0.05139996111392975,-0.03933000937104225,0.017070705071091652,-0.10971163958311081,-0.03544691950082779,0.06559677422046661,-0.19828549027442932,0.17673400044441223,0.013820016756653786,0.008438888005912304,-0.03311431407928467,0.02304072119295597,-0.06256098300218582,-0.03293495625257492,0.110565185546875,-0.3827072083950043,0.13648538291454315,0.16222713887691498,-0.011025934480130672,0.12295901775360107,0.015759911388158798,0.06877283751964569,0.10843528062105179,-0.0625462606549263,-0.11570026725530624,-0.05679270997643471,-0.004477767273783684,-0.017627520486712456,0.04943753033876419,0.05018116906285286
